MC                                                          #NAME                                                                                      #DW                                                          #P2_BY   #P2_BYLJ #P2_QN   #P2_QNLJ #CODE   #XT_DZDM#
    浙江省                                                  #          其中：新闻纸                                                                    #吨                                                          #null#null#null#null#2221030#330000#
    安徽省                                                  #          其中：新闻纸                                                                    #吨                                                          #null#null#null#null#2221030#340000#
    福建省                                                  #          其中：新闻纸                                                                    #吨                                                          #null#null#null#null#2221030#350000#
    山东省                                                  #          其中：新闻纸                                                                    #吨                                                          #null#null#null#null#2221030#370000#
    河南省                                                  #          其中：新闻纸                                                                    #吨                                                          #null#null#null#null#2221030#410000#
    湖北省                                                  #          其中：新闻纸                                                                    #吨                                                          #null#null#null#null#2221030#420000#
    湖南省                                                  #          其中：新闻纸                                                                    #吨                                                          #null#null#null#null#2221030#430000#
    广东省                                                  #          其中：新闻纸                                                                    #吨                                                          #null#null#null#null#2221030#440000#
    广西壮族自治区                                          #          其中：新闻纸                                                                    #吨                                                          #null#null#null#null#2221030#450000#
    新疆维吾尔自治区                                        #          其中：新闻纸                                                                    #吨                                                          #null#null#null#null#2221030#650000#
总计                                                        #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#000000#
    天津市                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#120000#
    河北省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#130000#
    吉林省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#220000#
    黑龙江省                                                #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#230000#
    上海市                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#310000#
    江苏省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#320000#
    浙江省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#330000#
    福建省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#350000#
    江西省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#360000#
    山东省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#370000#
    河南省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#410000#
    湖北省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#420000#
    湖南省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#430000#
    广东省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#440000#
    广西壮族自治区                                          #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#450000#
    海南省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#460000#
    四川省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#510000#
    云南省                                                  #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#530000#
    新疆维吾尔自治区                                        #        涂布类印刷用纸                                                                    #吨                                                          #null#null#null#null#2221040#650000#
总计                                                        #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#000000#
北京市                                                      #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#110000#
    河北省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#130000#
    山西省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#140000#
    辽宁省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#210000#
    黑龙江省                                                #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#230000#
    上海市                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#310000#
    江苏省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#320000#
    浙江省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#330000#
    安徽省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#340000#
    福建省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#350000#
    江西省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#360000#
    山东省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#370000#
    河南省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#410000#
    湖北省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#420000#
    湖南省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#430000#
    广东省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#440000#
    广西壮族自治区                                          #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#450000#
    海南省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#460000#
    重庆市                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#500000#
    四川省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#510000#
    贵州省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#520000#
    云南省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#530000#
    陕西省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#610000#
    甘肃省                                                  #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#620000#
    宁夏回族自治区                                          #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#640000#
    新疆维吾尔自治区                                        #        卫生用纸原纸                                                                      #吨                                                          #null#null#null#null#2221050#650000#
总计                                                        #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#000000#
北京市                                                      #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#110000#
    天津市                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#120000#
    河北省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#130000#
    山西省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#140000#
    内蒙古自治区                                            #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#150000#
    辽宁省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#210000#
    吉林省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#220000#
    黑龙江省                                                #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#230000#
    上海市                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#310000#
    江苏省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#320000#
    浙江省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#330000#
    安徽省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#340000#
    福建省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#350000#
    江西省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#360000#
    山东省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#370000#
    河南省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#410000#
    湖北省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#420000#
    湖南省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#430000#
    广东省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#440000#
    广西壮族自治区                                          #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#450000#
    重庆市                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#500000#
    四川省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#510000#
    云南省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#530000#
    陕西省                                                  #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#610000#
    宁夏回族自治区                                          #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#640000#
    新疆维吾尔自治区                                        #          其中：箱纸板                                                                    #吨                                                          #null#null#null#null#2221070#650000#
总计                                                        #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#000000#
北京市                                                      #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#110000#
    天津市                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#120000#
    河北省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#130000#
    山西省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#140000#
    内蒙古自治区                                            #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#150000#
    辽宁省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#210000#
    吉林省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#220000#
    黑龙江省                                                #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#230000#
    上海市                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#310000#
    江苏省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#320000#
    浙江省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#330000#
    安徽省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#340000#
    福建省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#350000#
    江西省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#360000#
    山东省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#370000#
    河南省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#410000#
    湖北省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#420000#
    湖南省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#430000#
    广东省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#440000#
    广西壮族自治区                                          #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#450000#
    海南省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#460000#
    重庆市                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#500000#
    四川省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#510000#
    贵州省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#520000#
    云南省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#530000#
    西藏自治区                                              #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#540000#
    陕西省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#610000#
    甘肃省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#620000#
    青海省                                                  #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#630000#
    宁夏回族自治区                                          #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#640000#
    新疆维吾尔自治区                                        #纸制品                                                                                    #吨                                                          #null#null#null#null#2230010#650000#
总计                                                        #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#000000#
北京市                                                      #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#110000#
    天津市                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#120000#
    河北省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#130000#
    山西省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#140000#
    内蒙古自治区                                            #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#150000#
    辽宁省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#210000#
    吉林省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#220000#
    黑龙江省                                                #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#230000#
    上海市                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#310000#
    江苏省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#320000#
    浙江省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#330000#
    安徽省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#340000#
    福建省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#350000#
    江西省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#360000#
    山东省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#370000#
    河南省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#410000#
    湖北省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#420000#
    湖南省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#430000#
    广东省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#440000#
    广西壮族自治区                                          #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#450000#
    海南省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#460000#
    重庆市                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#500000#
    四川省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#510000#
    贵州省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#520000#
    云南省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#530000#
    西藏自治区                                              #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#540000#
    陕西省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#610000#
    甘肃省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#620000#
    青海省                                                  #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#630000#
    宁夏回族自治区                                          #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#640000#
    新疆维吾尔自治区                                        #  其中：瓦楞纸箱                                                                          #吨                                                          #null#null#null#null#2231010#650000#
总计                                                        #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#000000#
    天津市                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#120000#
    河北省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#130000#
    山西省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#140000#
    内蒙古自治区                                            #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#150000#
    辽宁省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#210000#
    吉林省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#220000#
    黑龙江省                                                #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#230000#
    上海市                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#310000#
    江苏省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#320000#
    浙江省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#330000#
    安徽省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#340000#
    福建省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#350000#
    江西省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#360000#
    山东省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#370000#
    河南省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#410000#
    湖北省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#420000#
    湖南省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#430000#
    广东省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#440000#
    广西壮族自治区                                          #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#450000#
    海南省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#460000#
    重庆市                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#500000#
    四川省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#510000#
    贵州省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#520000#
    云南省                                                  #农用氮、磷、钾化学肥料（折纯）                                                            #吨                                                          #null#null#null#null#2620020#530000#
